student_id,age,gender,grade,school,Math,Science,English,History,Art,Study_Hours,Attendance,study_group,Internet,Parent_Edu,Extracurricular,Avg_Score
1661,18,Male,9th,Greenwood High,86.0,54.0,99.0,54.0,90.0,0.7,98.3,Group A,Yes,Bachelor,Yes,76.6
1662,15,Female,11th,Sunrise Academy,87.0,,66.0,39.0,46.0,1.2,89.6,Group A,No,,Yes,59.5
1663,14,Female,12th,National Grammar,57.0,67.0,64.0,45.0,69.0,6.9,,Group B,Yes,Bachelor,No,60.4
1664,16,Female,10th,National Grammar,53.0,93.0,47.0,87.0,53.0,5.2,70.2,,No,High School,Yes,66.6
1665,16,Male,10th,Sunrise Academy,74.0,77.0,94.0,58.0,97.0,6.1,79.7,,Yes,Bachelor,Yes,80.0
1666,14,Female,10th,Sunrise Academy,83.0,46.0,40.0,35.0,71.0,2.1,88.7,Group A,Yes,High School,No,55.0
1667,18,Female,9th,City Public School,80.0,74.0,59.0,45.0,45.0,4.5,90.3,,Yes,,Yes,60.6
1668,14,Male,11th,City Public School,99.0,54.0,83.0,49.0,67.0,6.0,69.6,Group C,Yes,Bachelor,No,70.4
1669,15,Male,12th,City Public School,46.0,72.0,62.0,72.0,54.0,5.2,87.5,Group A,No,Bachelor,Yes,61.2
1670,14,Female,12th,National Grammar,80.0,37.0,71.0,55.0,86.0,4.0,84.6,Group A,Yes,Master,No,65.8
1671,16,Female,9th,City Public School,52.0,62.0,50.0,62.0,96.0,7.7,98.2,Group A,Yes,Bachelor,Yes,64.4
1672,14,Female,12th,Greenwood High,57.0,90.0,78.0,55.0,69.0,5.6,96.9,Group B,Yes,,No,69.8
1673,18,Female,12th,Greenwood High,76.0,47.0,86.0,74.0,98.0,7.3,90.5,,No,,Yes,76.2
1674,17,Male,12th,City Public School,52.0,71.0,93.0,92.0,47.0,6.0,87.6,Group B,Yes,Bachelor,No,71.0
1675,14,Female,12th,Greenwood High,,83.0,63.0,96.0,50.0,6.0,67.3,Group C,No,High School,Yes,73.0
1676,18,Female,11th,National Grammar,70.0,70.0,50.0,81.0,50.0,1.1,93.1,,Yes,Bachelor,Yes,64.2
1677,18,Male,12th,Greenwood High,41.0,88.0,68.0,97.0,97.0,3.2,74.2,Group B,Yes,High School,No,78.2
1678,16,Female,10th,National Grammar,55.0,60.0,93.0,55.0,46.0,6.9,67.3,Group A,Yes,High School,Yes,61.8
1679,18,Male,9th,Sunrise Academy,48.0,74.0,65.0,31.0,62.0,2.2,72.3,Group B,Yes,Bachelor,Yes,56.0
1680,18,Male,11th,Sunrise Academy,,77.0,55.0,43.0,67.0,1.4,92.6,Group A,Yes,Master,Yes,60.5
1681,18,Male,12th,Sunrise Academy,77.0,56.0,74.0,59.0,46.0,2.9,61.7,Group B,Yes,Bachelor,Yes,62.4
1682,18,Female,11th,Sunrise Academy,50.0,54.0,59.0,78.0,56.0,2.2,75.5,Group B,Yes,Master,Yes,59.4
1683,15,Female,12th,Greenwood High,,42.0,85.0,41.0,66.0,7.4,77.2,Group B,Yes,Master,Yes,58.5
1684,15,Male,10th,City Public School,95.0,63.0,42.0,73.0,81.0,7.0,56.6,Group A,Yes,High School,Yes,70.8
1685,16,Female,9th,Greenwood High,61.0,74.0,40.0,62.0,64.0,4.2,63.8,Group B,Yes,High School,No,60.2
1686,14,Female,12th,National Grammar,72.0,64.0,97.0,42.0,83.0,1.0,92.2,,Yes,Bachelor,Yes,71.6
1687,18,Male,12th,Greenwood High,75.0,89.0,92.0,55.0,68.0,,92.4,,Yes,Master,Yes,75.8
1688,14,Male,12th,Greenwood High,84.0,50.0,86.0,50.0,92.0,5.2,68.2,,No,,No,72.4
1689,14,Female,12th,National Grammar,62.0,80.0,40.0,57.0,64.0,7.8,94.4,Group A,Yes,Master,No,60.6
1690,16,Male,9th,Sunrise Academy,84.0,96.0,56.0,77.0,45.0,4.7,89.7,Group A,Yes,,Yes,71.6
1691,18,Female,9th,Sunrise Academy,84.0,41.0,41.0,69.0,45.0,3.0,,,Yes,High School,Yes,56.0
1692,18,Female,10th,Sunrise Academy,,79.0,68.0,95.0,61.0,4.4,88.7,,Yes,Bachelor,No,75.75
1693,17,Female,9th,City Public School,48.0,93.0,59.0,52.0,45.0,7.8,98.3,,Yes,,Yes,59.4
1694,14,Female,12th,National Grammar,63.0,90.0,45.0,77.0,97.0,5.7,75.7,Group C,Yes,High School,Yes,74.4
1695,14,Male,10th,National Grammar,47.0,82.0,47.0,31.0,96.0,5.5,65.7,,Yes,High School,Yes,60.6
1696,15,Male,10th,Greenwood High,46.0,61.0,68.0,49.0,89.0,2.3,97.4,Group B,Yes,,No,62.6
1697,17,Male,10th,City Public School,75.0,87.0,87.0,88.0,74.0,6.1,82.2,Group C,No,Bachelor,Yes,82.2
1698,15,Male,12th,Sunrise Academy,57.0,69.0,90.0,75.0,85.0,6.1,59.7,Group C,No,Master,No,75.2
1699,15,Female,11th,City Public School,42.0,85.0,72.0,32.0,91.0,2.9,80.8,Group A,Yes,Master,No,64.4
1700,15,Female,12th,National Grammar,67.0,71.0,42.0,84.0,47.0,4.1,77.5,Group B,Yes,Bachelor,Yes,62.2
1701,16,Male,9th,National Grammar,45.0,91.0,99.0,41.0,90.0,2.7,93.5,Group A,No,Bachelor,No,73.2
1702,16,Female,9th,Greenwood High,83.0,42.0,74.0,69.0,99.0,2.4,78.9,Group A,No,Bachelor,Yes,73.4
1703,15,Female,12th,Greenwood High,83.0,54.0,44.0,95.0,55.0,,66.5,Group B,Yes,High School,Yes,66.2
1704,17,Female,12th,National Grammar,60.0,87.0,66.0,45.0,68.0,2.6,,Group A,Yes,,Yes,65.2
1705,14,Male,10th,Sunrise Academy,67.0,46.0,83.0,63.0,66.0,4.7,79.4,Group B,No,High School,Yes,65.0
1706,17,Male,12th,Sunrise Academy,79.0,83.0,51.0,73.0,88.0,0.5,65.5,Group B,Yes,Bachelor,Yes,74.8
1707,18,Male,10th,City Public School,,51.0,59.0,35.0,89.0,2.6,80.8,Group A,Yes,Master,Yes,58.5
1708,16,Female,9th,National Grammar,93.0,98.0,84.0,93.0,70.0,7.1,,,Yes,Bachelor,Yes,87.6
1709,14,Male,10th,National Grammar,40.0,76.0,59.0,51.0,57.0,5.0,56.3,Group A,No,Bachelor,Yes,56.6
1710,14,Male,12th,Sunrise Academy,75.0,63.0,48.0,47.0,45.0,5.1,83.4,Group C,No,High School,Yes,55.6
1711,18,Male,9th,Sunrise Academy,60.0,53.0,78.0,41.0,68.0,3.5,70.7,Group A,Yes,Bachelor,No,60.0
1712,18,Male,11th,National Grammar,99.0,45.0,43.0,81.0,54.0,5.6,68.2,Group B,Yes,Bachelor,Yes,64.4
1713,15,Male,10th,Greenwood High,,84.0,90.0,80.0,79.0,1.9,72.7,Group C,Yes,Bachelor,No,83.25
1714,16,Male,9th,National Grammar,74.0,92.0,93.0,77.0,68.0,6.6,70.4,Group B,No,High School,Yes,80.8
1715,16,Female,10th,National Grammar,52.0,68.0,58.0,48.0,72.0,1.4,92.5,,Yes,Master,Yes,59.6
1716,17,Female,9th,Sunrise Academy,96.0,54.0,77.0,35.0,80.0,5.4,67.4,,No,Bachelor,Yes,68.4
1717,15,Male,9th,Sunrise Academy,88.0,84.0,66.0,56.0,60.0,3.1,88.0,Group C,Yes,Master,Yes,70.8
1718,15,Male,10th,Greenwood High,93.0,44.0,84.0,82.0,84.0,6.1,59.2,,No,Bachelor,Yes,77.4
1719,15,Female,11th,Greenwood High,93.0,66.0,82.0,77.0,60.0,4.6,97.8,,Yes,Master,Yes,75.6
1720,15,Female,9th,City Public School,49.0,86.0,52.0,36.0,61.0,3.9,83.0,Group A,Yes,High School,No,56.8
1721,16,Male,9th,National Grammar,92.0,49.0,52.0,88.0,95.0,1.8,86.8,Group A,Yes,,No,75.2
1722,16,Male,9th,Sunrise Academy,83.0,37.0,99.0,98.0,98.0,,68.4,,Yes,High School,Yes,83.0
1723,15,Male,11th,Greenwood High,86.0,71.0,96.0,40.0,59.0,7.8,73.5,,No,High School,No,70.4
1724,17,Male,11th,City Public School,92.0,74.0,61.0,44.0,60.0,6.7,65.1,Group A,Yes,Bachelor,Yes,66.2
1725,14,Female,12th,City Public School,49.0,74.0,67.0,93.0,59.0,1.0,97.0,,Yes,Bachelor,Yes,68.4
1726,14,Male,10th,Sunrise Academy,85.0,90.0,91.0,32.0,78.0,3.3,77.0,,Yes,Bachelor,No,75.2
1727,17,Male,11th,Sunrise Academy,52.0,57.0,86.0,98.0,55.0,7.4,83.4,Group B,No,High School,Yes,69.6
1728,15,Male,10th,City Public School,,45.0,92.0,52.0,45.0,4.3,88.0,,Yes,Master,Yes,58.5
1729,16,Male,12th,Greenwood High,77.0,98.0,84.0,82.0,59.0,5.5,71.7,Group C,Yes,,Yes,80.0
1730,14,Female,10th,City Public School,63.0,42.0,61.0,66.0,70.0,7.3,87.4,Group B,No,High School,Yes,60.4
1731,18,Female,11th,National Grammar,41.0,90.0,82.0,38.0,95.0,7.1,85.4,Group C,Yes,Bachelor,Yes,69.2
1732,18,Female,10th,National Grammar,61.0,94.0,58.0,44.0,48.0,4.3,86.8,,Yes,Bachelor,Yes,61.0
1733,17,Male,11th,Sunrise Academy,56.0,44.0,47.0,32.0,87.0,3.8,77.0,Group A,Yes,High School,Yes,53.2
1734,15,Male,10th,Greenwood High,75.0,73.0,91.0,99.0,49.0,3.0,72.2,Group B,Yes,,Yes,77.4
1735,14,Female,11th,Greenwood High,53.0,62.0,47.0,46.0,79.0,5.9,65.0,Group A,No,Bachelor,No,57.4
1736,15,Male,11th,National Grammar,49.0,83.0,81.0,55.0,57.0,2.7,92.1,Group B,No,,Yes,65.0
1737,14,Male,10th,City Public School,74.0,70.0,65.0,50.0,54.0,2.4,82.4,Group A,Yes,High School,No,62.6
1738,17,Female,12th,Sunrise Academy,64.0,47.0,87.0,50.0,55.0,,75.0,Group B,Yes,Bachelor,No,60.6
1739,17,Female,9th,City Public School,42.0,70.0,90.0,40.0,62.0,1.8,97.5,Group B,Yes,High School,No,60.8
1740,18,Female,12th,City Public School,86.0,60.0,65.0,67.0,78.0,5.7,57.2,Group C,Yes,High School,No,71.2
1741,15,Female,10th,City Public School,77.0,38.0,62.0,64.0,83.0,5.1,93.3,Group A,Yes,Bachelor,Yes,64.8
1742,18,Male,12th,Greenwood High,56.0,98.0,82.0,43.0,85.0,4.1,99.9,Group C,No,Master,Yes,72.8
1743,15,Male,11th,National Grammar,51.0,72.0,52.0,43.0,86.0,3.4,94.9,Group C,Yes,Master,Yes,60.8
1744,18,Female,9th,Greenwood High,93.0,56.0,67.0,39.0,94.0,7.3,91.5,Group A,Yes,High School,No,69.8
1745,16,Male,10th,National Grammar,91.0,36.0,48.0,41.0,67.0,0.7,71.8,Group B,No,High School,Yes,56.6
1746,16,Female,10th,Sunrise Academy,63.0,65.0,59.0,67.0,51.0,6.3,65.4,Group C,No,High School,Yes,61.0
1747,16,Female,10th,Sunrise Academy,,45.0,95.0,63.0,83.0,7.3,88.1,Group A,Yes,High School,Yes,71.5
1748,16,Male,9th,City Public School,82.0,80.0,58.0,70.0,47.0,3.8,68.7,Group B,No,Bachelor,No,67.4
1749,14,Female,11th,National Grammar,64.0,96.0,87.0,39.0,56.0,4.6,62.9,Group C,Yes,Bachelor,Yes,68.4
1750,16,Male,10th,National Grammar,,98.0,78.0,46.0,51.0,7.6,90.4,Group C,Yes,Bachelor,Yes,68.25
1751,17,Male,12th,National Grammar,97.0,44.0,90.0,46.0,93.0,2.1,69.1,Group C,Yes,High School,Yes,74.0
1752,17,Male,10th,City Public School,99.0,74.0,51.0,96.0,70.0,4.4,96.1,Group B,Yes,High School,No,78.0
1753,14,Male,10th,City Public School,65.0,58.0,54.0,91.0,77.0,4.1,92.8,Group C,Yes,Bachelor,Yes,69.0
1754,16,Female,10th,Sunrise Academy,77.0,78.0,70.0,30.0,81.0,,93.1,Group B,No,High School,Yes,67.2
1755,16,Male,10th,Greenwood High,40.0,,94.0,41.0,92.0,6.6,89.7,,No,Bachelor,No,66.75
1756,16,Female,11th,National Grammar,59.0,96.0,53.0,33.0,59.0,7.2,94.6,Group C,Yes,Bachelor,Yes,60.0
1757,18,Female,12th,National Grammar,94.0,51.0,50.0,71.0,46.0,6.4,91.3,,Yes,Bachelor,No,62.4
1758,15,Female,11th,Greenwood High,67.0,,65.0,42.0,85.0,2.0,82.1,Group A,Yes,Bachelor,Yes,64.75
1759,18,Female,12th,National Grammar,55.0,,81.0,33.0,51.0,1.2,68.3,Group C,Yes,Bachelor,Yes,55.0
1760,15,Male,10th,City Public School,86.0,89.0,66.0,98.0,76.0,5.0,95.0,Group A,No,High School,No,83.0
1761,16,Male,9th,City Public School,56.0,87.0,50.0,48.0,48.0,0.9,92.8,Group A,Yes,,No,57.8
1762,16,Female,11th,National Grammar,79.0,90.0,77.0,31.0,64.0,5.5,76.3,Group A,Yes,Bachelor,Yes,68.2
1763,18,Female,9th,City Public School,67.0,43.0,73.0,41.0,94.0,,56.8,,Yes,High School,Yes,63.6
1764,18,Male,11th,City Public School,97.0,56.0,82.0,35.0,97.0,5.5,83.7,Group B,Yes,Bachelor,No,73.4
1765,15,Female,10th,National Grammar,51.0,47.0,58.0,37.0,80.0,4.9,57.3,,Yes,Bachelor,Yes,54.6
1766,17,Male,11th,Sunrise Academy,66.0,82.0,45.0,80.0,76.0,3.7,96.7,,Yes,Master,No,69.8
1767,15,Female,10th,Greenwood High,93.0,52.0,85.0,40.0,72.0,2.0,98.3,Group A,Yes,Master,No,68.4
1768,18,Male,11th,City Public School,92.0,74.0,91.0,92.0,57.0,2.8,63.5,Group C,Yes,,Yes,81.2
1769,18,Female,10th,Sunrise Academy,81.0,51.0,77.0,86.0,45.0,4.4,85.4,Group B,Yes,Master,No,68.0
1770,14,Female,10th,City Public School,98.0,49.0,88.0,41.0,79.0,5.4,59.2,Group A,Yes,,Yes,71.0
1771,18,Male,12th,City Public School,86.0,49.0,81.0,31.0,92.0,6.3,87.8,Group B,No,Bachelor,No,67.8
1772,14,Female,10th,Greenwood High,69.0,97.0,67.0,37.0,74.0,6.3,70.6,,No,,Yes,68.8
1773,17,Female,12th,City Public School,80.0,73.0,40.0,40.0,98.0,7.8,85.6,Group B,No,Master,No,66.2
1774,15,Male,10th,Greenwood High,73.0,47.0,74.0,82.0,80.0,2.6,71.8,Group B,Yes,High School,No,71.2
1775,15,Female,9th,Greenwood High,76.0,66.0,79.0,39.0,99.0,1.0,61.6,Group C,Yes,Bachelor,No,71.8
1776,14,Male,10th,Greenwood High,45.0,43.0,47.0,37.0,69.0,3.1,73.3,Group A,Yes,,No,48.2
1777,15,Male,9th,Sunrise Academy,46.0,74.0,98.0,65.0,60.0,6.1,60.1,Group B,No,Bachelor,Yes,68.6
1778,18,Female,9th,National Grammar,71.0,54.0,91.0,43.0,63.0,3.8,81.0,Group B,Yes,High School,Yes,64.4
1779,16,Female,10th,Sunrise Academy,71.0,97.0,93.0,83.0,45.0,6.6,56.8,,Yes,High School,No,77.8
1780,14,Female,9th,National Grammar,92.0,78.0,86.0,50.0,49.0,4.6,78.7,,Yes,High School,No,71.0
1781,15,Female,12th,National Grammar,64.0,,95.0,79.0,95.0,7.5,94.9,Group B,Yes,High School,No,83.25
1782,14,Female,11th,Greenwood High,72.0,94.0,46.0,68.0,66.0,7.6,92.7,Group A,Yes,High School,No,69.2
1783,14,Female,10th,City Public School,94.0,82.0,50.0,49.0,68.0,1.0,94.7,Group B,Yes,Bachelor,Yes,68.6
1784,16,Female,9th,Greenwood High,97.0,52.0,78.0,36.0,87.0,3.9,96.5,Group B,No,Bachelor,Yes,70.0
1785,18,Male,10th,City Public School,,50.0,43.0,38.0,89.0,5.1,59.7,Group C,Yes,Bachelor,Yes,55.0
1786,14,Female,12th,National Grammar,91.0,89.0,64.0,30.0,96.0,2.4,60.8,Group A,No,Bachelor,No,74.0
1787,15,Male,10th,Greenwood High,96.0,73.0,51.0,55.0,81.0,3.6,80.1,Group C,Yes,,Yes,71.2
1788,17,Female,10th,City Public School,51.0,93.0,65.0,67.0,97.0,5.6,95.2,Group A,No,High School,No,74.6
1789,14,Female,9th,Sunrise Academy,55.0,96.0,77.0,67.0,80.0,2.2,98.8,Group A,Yes,High School,Yes,75.0
1790,14,Male,12th,City Public School,55.0,47.0,85.0,90.0,80.0,5.0,57.1,Group A,Yes,Master,Yes,71.4
1791,16,Female,11th,Greenwood High,82.0,40.0,51.0,73.0,48.0,5.7,71.0,Group C,Yes,Master,Yes,58.8
1792,18,Female,11th,Sunrise Academy,92.0,94.0,82.0,73.0,80.0,1.2,64.6,Group C,Yes,,Yes,84.2
1793,17,Male,9th,City Public School,75.0,48.0,90.0,91.0,96.0,4.2,89.0,Group C,Yes,,No,80.0
1794,15,Female,10th,City Public School,52.0,88.0,92.0,35.0,97.0,2.5,83.8,,Yes,Master,Yes,72.8
1795,17,Female,9th,City Public School,46.0,38.0,76.0,46.0,62.0,5.9,,Group C,Yes,Master,Yes,53.6
1796,15,Female,9th,City Public School,75.0,73.0,85.0,80.0,94.0,1.9,76.8,,Yes,Master,Yes,81.4
1797,18,Male,9th,City Public School,86.0,59.0,92.0,67.0,60.0,7.2,85.8,,No,Bachelor,No,72.8
1798,15,Female,10th,Sunrise Academy,90.0,66.0,63.0,53.0,85.0,3.7,90.1,,No,Bachelor,No,71.4
1799,16,Female,12th,National Grammar,48.0,93.0,55.0,80.0,62.0,,55.9,Group B,Yes,High School,Yes,67.6
1800,16,Female,9th,Sunrise Academy,71.0,97.0,96.0,39.0,66.0,3.8,95.1,Group B,Yes,Bachelor,No,73.8
1801,16,Female,10th,Sunrise Academy,50.0,72.0,52.0,50.0,46.0,3.6,80.6,Group B,No,Bachelor,Yes,54.0
1802,16,Male,12th,Sunrise Academy,47.0,87.0,64.0,99.0,65.0,3.7,91.5,,Yes,Bachelor,Yes,72.4
1803,17,Male,9th,National Grammar,72.0,62.0,93.0,86.0,80.0,4.9,91.4,,Yes,Bachelor,No,78.6
1804,18,Female,11th,Greenwood High,62.0,37.0,93.0,68.0,88.0,4.4,63.5,Group A,Yes,High School,Yes,69.6
1805,15,Female,12th,National Grammar,64.0,56.0,96.0,62.0,83.0,1.6,60.0,,Yes,High School,No,72.2
1806,15,Male,9th,Sunrise Academy,95.0,72.0,91.0,88.0,91.0,1.0,87.5,Group B,Yes,High School,Yes,87.4
1807,16,Male,12th,City Public School,47.0,96.0,93.0,47.0,83.0,6.0,62.0,,Yes,High School,No,73.2
1808,16,Female,12th,City Public School,84.0,91.0,43.0,85.0,73.0,4.7,93.2,,Yes,Bachelor,Yes,75.2
1809,14,Male,12th,Sunrise Academy,61.0,40.0,50.0,86.0,98.0,3.2,87.7,Group A,Yes,Bachelor,Yes,67.0
1810,18,Female,12th,City Public School,98.0,66.0,71.0,77.0,70.0,6.6,92.9,,No,Bachelor,No,76.4
1811,17,Male,12th,Sunrise Academy,43.0,44.0,88.0,71.0,65.0,3.4,68.5,Group C,Yes,High School,Yes,62.2
1812,15,Male,12th,City Public School,79.0,37.0,46.0,56.0,61.0,6.5,69.2,Group A,Yes,,Yes,55.8
1813,14,Male,9th,National Grammar,42.0,93.0,85.0,81.0,60.0,2.8,85.2,,Yes,,Yes,72.2
1814,14,Male,11th,Greenwood High,68.0,83.0,97.0,71.0,75.0,1.0,56.4,,Yes,Bachelor,Yes,78.8
1815,15,Female,10th,Greenwood High,,93.0,50.0,61.0,95.0,,87.7,Group A,Yes,High School,Yes,74.75
1816,17,Male,12th,National Grammar,68.0,65.0,67.0,55.0,53.0,3.5,92.6,,Yes,High School,Yes,61.6
1817,14,Male,10th,National Grammar,73.0,96.0,93.0,54.0,75.0,6.4,73.7,Group B,Yes,Master,No,78.2
1818,14,Female,9th,Sunrise Academy,73.0,86.0,80.0,52.0,58.0,2.6,89.4,Group C,Yes,Bachelor,Yes,69.8
1819,18,Male,12th,Sunrise Academy,67.0,75.0,62.0,86.0,93.0,5.3,62.9,Group C,Yes,,No,76.6
1820,17,Male,11th,Sunrise Academy,52.0,65.0,84.0,81.0,81.0,7.0,69.5,Group B,Yes,High School,Yes,72.6
1821,14,Female,10th,City Public School,54.0,56.0,62.0,60.0,46.0,0.8,98.8,,No,Bachelor,Yes,55.6
1822,17,Male,12th,Sunrise Academy,99.0,38.0,89.0,93.0,96.0,6.7,99.4,,Yes,High School,Yes,83.0
1823,15,Female,9th,National Grammar,62.0,47.0,67.0,62.0,92.0,4.8,78.1,Group C,Yes,Master,Yes,66.0
1824,16,Female,11th,Greenwood High,83.0,79.0,82.0,31.0,90.0,5.1,97.0,,Yes,Bachelor,Yes,73.0
1825,14,Female,10th,City Public School,65.0,76.0,86.0,47.0,58.0,4.4,78.5,Group C,Yes,Bachelor,Yes,66.4
1826,18,Female,10th,Sunrise Academy,43.0,83.0,96.0,76.0,77.0,7.1,68.1,Group C,No,Bachelor,Yes,75.0
1827,15,Male,12th,City Public School,65.0,54.0,65.0,62.0,79.0,,67.0,Group B,Yes,High School,Yes,65.0
1828,17,Female,11th,City Public School,79.0,88.0,64.0,64.0,83.0,2.5,96.8,Group C,Yes,High School,Yes,75.6
1829,15,Male,11th,Sunrise Academy,48.0,70.0,93.0,80.0,91.0,7.1,62.8,,Yes,High School,Yes,76.4
1830,14,Male,11th,City Public School,94.0,35.0,68.0,47.0,95.0,6.1,81.1,,Yes,,No,67.8
1831,17,Male,11th,Greenwood High,44.0,49.0,58.0,59.0,64.0,0.6,80.0,Group A,Yes,High School,Yes,54.8
1832,16,Male,9th,National Grammar,95.0,51.0,72.0,73.0,46.0,4.4,88.3,,Yes,Master,Yes,67.4
1833,15,Male,11th,National Grammar,71.0,58.0,75.0,82.0,95.0,4.5,77.5,Group A,Yes,High School,Yes,76.2
1834,14,Male,10th,Greenwood High,59.0,92.0,53.0,39.0,85.0,3.5,67.3,Group C,No,High School,Yes,65.6
1835,18,Male,10th,City Public School,89.0,57.0,53.0,81.0,63.0,2.7,62.6,,Yes,,Yes,68.6
1836,17,Male,9th,Sunrise Academy,50.0,80.0,74.0,78.0,81.0,5.6,82.9,Group B,Yes,,No,72.6
1837,15,Male,10th,City Public School,54.0,42.0,69.0,40.0,62.0,2.1,87.4,Group B,No,High School,No,53.4
1838,15,Male,10th,Greenwood High,71.0,93.0,67.0,95.0,60.0,,,Group B,No,High School,No,77.2
1839,16,Female,11th,City Public School,67.0,93.0,56.0,87.0,48.0,6.5,88.2,Group C,Yes,,No,70.2
1840,16,Female,10th,National Grammar,61.0,47.0,42.0,65.0,56.0,3.6,61.4,Group C,Yes,Bachelor,Yes,54.2
1841,18,Female,9th,City Public School,80.0,73.0,55.0,62.0,73.0,2.6,94.7,Group A,No,Bachelor,Yes,68.6
1842,18,Male,11th,Greenwood High,56.0,62.0,85.0,76.0,51.0,2.6,81.2,Group B,Yes,,No,66.0
1843,14,Female,12th,National Grammar,98.0,95.0,69.0,42.0,58.0,4.1,60.7,Group A,Yes,Bachelor,Yes,72.4
1844,14,Female,11th,City Public School,65.0,50.0,91.0,69.0,99.0,5.9,75.8,Group A,No,Bachelor,Yes,74.8
1845,18,Female,9th,City Public School,83.0,36.0,68.0,97.0,56.0,3.2,93.0,,Yes,Master,No,68.0
1846,18,Male,11th,National Grammar,46.0,51.0,84.0,71.0,79.0,5.1,95.4,,Yes,Bachelor,No,66.2
1847,17,Male,11th,Sunrise Academy,81.0,64.0,54.0,48.0,49.0,3.4,66.9,Group B,Yes,High School,Yes,59.2
1848,16,Male,9th,National Grammar,96.0,47.0,85.0,48.0,61.0,2.8,87.0,Group C,Yes,Bachelor,Yes,67.4
1849,14,Male,11th,Sunrise Academy,65.0,47.0,95.0,87.0,86.0,0.7,,,No,Bachelor,No,76.0
1850,16,Female,9th,Greenwood High,64.0,77.0,64.0,52.0,76.0,0.5,,Group C,Yes,High School,No,66.6
1851,16,Female,9th,Greenwood High,49.0,55.0,90.0,83.0,54.0,2.2,80.2,Group A,No,Master,No,66.2
1852,18,Female,12th,National Grammar,98.0,89.0,77.0,94.0,87.0,3.5,86.3,Group A,Yes,High School,No,89.0
1853,17,Female,10th,National Grammar,84.0,74.0,81.0,41.0,61.0,6.9,90.8,Group A,Yes,Master,Yes,68.2
1854,15,Male,10th,Greenwood High,58.0,49.0,98.0,53.0,49.0,6.5,70.3,Group A,Yes,Bachelor,Yes,61.4
1855,17,Male,11th,Sunrise Academy,50.0,86.0,86.0,63.0,89.0,2.5,55.3,Group B,Yes,Bachelor,Yes,74.8
1856,17,Male,11th,Greenwood High,52.0,87.0,92.0,82.0,86.0,2.3,76.6,Group A,No,Bachelor,Yes,79.8
1857,16,Female,12th,National Grammar,92.0,86.0,93.0,37.0,53.0,2.2,55.7,,Yes,Bachelor,No,72.2
1858,17,Male,12th,Greenwood High,47.0,64.0,91.0,47.0,93.0,,59.1,Group A,Yes,Bachelor,No,68.4
1859,14,Male,12th,National Grammar,79.0,67.0,97.0,86.0,77.0,4.2,69.7,Group C,Yes,Master,Yes,81.2
1860,16,Female,9th,National Grammar,43.0,91.0,77.0,34.0,80.0,,74.7,,No,Bachelor,Yes,65.0
1861,14,Female,12th,Greenwood High,86.0,86.0,62.0,55.0,80.0,2.1,67.6,Group C,Yes,Master,Yes,73.8
1862,15,Male,12th,Sunrise Academy,70.0,43.0,64.0,59.0,62.0,1.5,81.2,Group C,Yes,Master,No,59.6
1863,16,Male,11th,City Public School,67.0,88.0,81.0,83.0,53.0,0.6,57.5,Group B,Yes,,Yes,74.4
1864,15,Male,12th,Greenwood High,50.0,35.0,46.0,42.0,73.0,1.7,61.5,Group B,Yes,Bachelor,Yes,49.2
1865,16,Male,9th,City Public School,,78.0,61.0,58.0,94.0,5.8,86.3,Group C,Yes,Bachelor,Yes,72.75
1866,18,Male,9th,Greenwood High,40.0,43.0,56.0,32.0,58.0,2.3,61.4,Group C,Yes,High School,Yes,45.8
1867,17,Male,11th,City Public School,88.0,66.0,57.0,87.0,69.0,4.0,83.8,Group A,No,Bachelor,No,73.4
1868,18,Female,12th,Sunrise Academy,86.0,49.0,88.0,31.0,59.0,4.9,57.5,,Yes,High School,Yes,62.6
1869,15,Female,12th,Sunrise Academy,91.0,46.0,80.0,57.0,50.0,7.2,73.3,Group A,Yes,High School,Yes,64.8
1870,17,Female,9th,Greenwood High,77.0,91.0,49.0,31.0,86.0,7.2,63.0,Group B,Yes,High School,Yes,66.8
1871,16,Male,12th,National Grammar,63.0,42.0,49.0,36.0,73.0,6.1,59.9,Group B,Yes,Master,Yes,52.6
1872,17,Female,12th,City Public School,93.0,,96.0,55.0,59.0,0.8,80.5,Group A,No,Master,No,75.75
1873,14,Male,12th,National Grammar,99.0,96.0,46.0,45.0,73.0,4.8,96.8,,Yes,Bachelor,Yes,71.8
1874,17,Male,10th,National Grammar,96.0,46.0,87.0,52.0,48.0,6.4,57.5,Group C,Yes,Bachelor,Yes,65.8
1875,14,Female,11th,National Grammar,86.0,99.0,89.0,69.0,62.0,0.6,74.0,Group A,Yes,Bachelor,No,81.0
1876,17,Male,10th,Sunrise Academy,70.0,76.0,77.0,89.0,94.0,4.6,,Group B,Yes,Bachelor,Yes,81.2
1877,14,Male,11th,Greenwood High,80.0,96.0,66.0,61.0,93.0,6.9,75.8,,Yes,High School,No,79.2
1878,15,Female,9th,Greenwood High,85.0,45.0,91.0,44.0,88.0,4.1,91.3,Group B,Yes,High School,Yes,70.6
1879,18,Female,12th,Sunrise Academy,89.0,77.0,72.0,42.0,83.0,0.5,63.1,,Yes,High School,Yes,72.6
1880,16,Female,11th,Sunrise Academy,65.0,51.0,40.0,34.0,60.0,0.6,98.2,,No,Bachelor,No,50.0
